,,,,,,,Fiscal year/period,Overall Result,,January 2019,January 2019,February 2019,February 2019,March 2019,March 2019,April 2019,April 2019,May 2019,May 2019,June 2019,June 2019,July 2019,July 2019,August 2019,August 2019,September 2019,September 2019,October 2019,October 2019,November 2019,November 2019,December 2019,December 2019,January 2020,January 2020,February 2020,February 2020,March 2020,March 2020,April 2020,April 2020,May 2020,May 2020,June 2020,June 2020,July 2020,July 2020,August 2020,August 2020,September 2020,September 2020,October 2020,October 2020,November 2020,November 2020,December 2020,December 2020,February 2021,February 2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POSID-WBS,Project ID,Network,,Network activity,Work Center-ACTY,,Activity Type-ACTY,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,Hours Plan,Hours Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Overall Result,,,,,,,,"23,878.4 H","18,961.5 H",828.2 H,"1,092.5 H","1,439.7 H","1,189.8 H","1,929.5 H","1,453.5 H","1,529.8 H",966.8 H,"1,379.8 H","1,073.8 H","1,557.9 H","1,299.0 H","1,400.8 H",829.0 H,994.1 H,721.5 H,700.7 H,495.3 H,844.5 H,756.3 H,613.4 H,763.3 H,608.3 H,487.3 H,389.9 H,894.5 H,594.8 H,804.0 H,600.0 H,780.5 H,706.6 H,785.3 H,"1,223.1 H","1,079.0 H",766.6 H,622.0 H,596.6 H,607.3 H,625.8 H,601.5 H,"1,284.3 H",621.0 H,"1,393.4 H",723.8 H,"1,529.6 H",315.0 H,328.9 H,,12.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2742510,RXO:MTLXZPQEG:IGS:HA:ION,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,,,,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2742510,RXO:MTLXZPQEG:IGS:HA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,1.8 H,,,,,,,,,,,,,2.0 H,,,1.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2742611,EAC:MTLXPQVV:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,6.0 H,5.0 H,,,,,,,,1.3 H,,,,,,3.8 H,6.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2742611,EAC:MTLXPQVV:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,3.0 H,2.5 H,,,,,,,,,,,,,,,3.0 H,2.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2742945,EAC:MTRLPQFB:IGS:LA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,5.3 H,,,,,,,,,,,2.0 H,,,5.3 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2742945,EAC:MTRLPQFB:IGS:LA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.8 H,,,,,,,,,,,,,4.0 H,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2743023,EAC:QUBCPQBI:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,10.0 H,9.3 H,,,,,,,,,,,,,,,,9.3 H,10.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2743023,EAC:QUBCPQBI:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,2.3 H,,,,,,,,,,,,,,,,,,2.3 H,,,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2743547,RXO:MTRLPQGZ:IGS:LA:ION,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,,,,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2743547,RXO:MTRLPQGZ:IGS:LA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,16.8 H,,,,,,,,,,,,,2.0 H,,,16.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2743600,EAC:QUBCPQTS:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,10.0 H,9.5 H,,,,,,,,,,,,,,,,9.5 H,10.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2743600,EAC:QUBCPQTS:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,2.3 H,,,,,,,,,,,,,,,,,4.0 H,2.3 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2745335,EAC:SLRMPQFH:IGS:LA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,6.0 H,,,,,,,,,,,,,2.0 H,6.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2745335,EAC:SLRMPQFH:IGS:LA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.8 H,,,,,,,,,,,,,4.0 H,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2745765,RXO:CTGYPQBS:IGS:LA:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2745765,RXO:CTGYPQBS:IGS:LA:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,4.8 H,,,,,,,,,,,,,4.0 H,4.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746263,RXO:MTLXZPQEG:IGS:HA:ION,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,,,,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746263,RXO:MTLXZPQEG:IGS:HA:ION,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.8 H,,,,,,,,,,,,,2.0 H,,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746264,RXO:MTLXPQVV:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,1.0 H,,,,,,,,,,,,,,1.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746264,RXO:MTLXPQVV:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,1.0 H,2.0 H,,,,,,,,,,,,,1.0 H,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746265,RXO:MTRLPQFB:IGS:LA:5430,DESN,DSTRENG,Design - Transport Engineering,ANLST,1.0 H,,,,,,,,,,,,,,1.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746265,RXO:MTRLPQFB:IGS:LA:5430,DFOT,DSTRENG,Design - Transport Engineering,TECIP,1.0 H,2.0 H,,,,,,,,,,,,,1.0 H,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746681,RXO:MTRLPQSO:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,,,,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746681,RXO:MTRLPQSO:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.8 H,,,,,,,,,,,,,2.0 H,,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746691,RXO:MTRLPQFE:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,,,,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746691,RXO:MTRLPQFE:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.8 H,,,,,,,,,,,,,2.0 H,,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746701,RXO:MNRYPQAZ:IGS:HA:FW9500,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,,,,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970035,2746701,RXO:MNRYPQAZ:IGS:HA:FW9500,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,3.8 H,,,,,,,,,,,,,2.0 H,,,3.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2729539,EAC:PTCRPQXD:IGS:LM:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,1.0 H,,,,,,,,,,,,1.0 H,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2729539,EAC:PTCRPQXD:IGS:LM:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,1.5 H,,,,,,,,,,,,,,,,1.5 H,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2729669,EAC:SPISPQXA:IGS:DA:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,9.5 H,8.5 H,,,,,,1.0 H,,,,7.5 H,,,,,9.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2729669,EAC:SPISPQXA:IGS:DA:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,16.0 H,15.5 H,,,,,,,,,,,,,8.0 H,15.0 H,8.0 H,,,,,,,,,,,0.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2731577,PXC:GALXPQXA:IGS:LM:MIGRATION CIRCUITS,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,1.0 H,,,,,,,,,,,,1.0 H,,,,,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2731577,PXC:GALXPQXA:IGS:LM:MIGRATION CIRCUITS,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.0 H,,,,,,,,,,,,3.0 H,,,,,,,,,,,,,,,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2732625,EAC:PTNRPQXB:IGS:HA:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,7.5 H,4.8 H,,,,,,1.0 H,,,,,,3.8 H,,,7.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2732625,EAC:PTNRPQXB:IGS:HA:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,7.5 H,7.5 H,,,,,,,,,,,,,,7.5 H,7.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2732716,RXO:CKCYPQXA:IGS:LM:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,1.0 H,,,,,,,,,,,,1.0 H,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2732716,RXO:CKCYPQXA:IGS:LM:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,0.5 H,,,,,,,,,,,,,,,,,,,,,,,,0.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733083,RXO:CKCYPQXA:IGS:DA:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,7.5 H,6.8 H,,,,,,1.0 H,,,,5.8 H,,,7.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733083,RXO:CKCYPQXA:IGS:DA:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,15.0 H,18.8 H,,,,,,,,,,,,,15.0 H,18.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733085,EAC:PTCRPQXD:IGS:DA:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,9.5 H,8.5 H,,,,,,1.0 H,,,,,,7.5 H,,,9.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733085,EAC:PTCRPQXD:IGS:DA:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,15.0 H,14.0 H,,,,,,,,,,,,,,14.0 H,15.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733137,EAC:MTRUPQXR:IGS:LM:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,1.0 H,,,,,,,,,,,,1.0 H,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733137,EAC:MTRUPQXR:IGS:LM:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,4.0 H,3.8 H,,,,,,,,,,,,,,3.8 H,,,,,,,,,4.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733166,RXO:CKCYPQXB:IGS:DA:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,7.5 H,8.5 H,,,,,,1.0 H,,,,7.5 H,,,7.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733166,RXO:CKCYPQXB:IGS:DA:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,15.0 H,18.8 H,,,,,,,,,,,,,15.0 H,18.8 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733168,EAC:PTCRPQXE:IGS:DA:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,9.0 H,8.5 H,,,,,,1.0 H,,,,7.5 H,,,,,9.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733168,EAC:PTCRPQXE:IGS:DA:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,15.0 H,14.5 H,,,,,,,,,,,,,,13.5 H,15.0 H,,,,,,,1.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733170,EAC:PTNRPQXA:IGS:LM:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,1.0 H,,,,,,,,,,,,1.0 H,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733170,EAC:PTNRPQXA:IGS:LM:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,1.5 H,,,,,,,,,,,,,,,,1.5 H,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733723,RXO:CKCYPQXQ:IGS:LM:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,1.0 H,,,,,,,,,,,,1.0 H,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733723,RXO:CKCYPQXQ:IGS:LM:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,0.5 H,,,,,,,,,,,,,,,,,,,,,,,,0.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733753,PXC:GALXPQXA:IGS:DA:FW4100 #FE-38782,DESN,DSTRENG,Design - Transport Engineering,ANLST,10.0 H,8.5 H,,,,,,1.0 H,,,,7.0 H,10.0 H,0.5 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733753,PXC:GALXPQXA:IGS:DA:FW4100 #FE-38782,DFOT,DSTRENG,Design - Transport Engineering,TECIP,25.0 H,27.0 H,,,,,,,,,,,25.0 H,27.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733754,EAC:RVCLPQXR:IGS:LM:FW4100,DESN,DSTRENG,Design - Transport Engineering,ANLST,2.0 H,1.0 H,,,,,,,,,,,,1.0 H,,,,,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TJ07.03.TQC00,P-1970045,2733754,EAC:RVCLPQXR:IGS:LM:FW4100,DFOT,DSTRENG,Design - Transport Engineering,TECIP,2.0 H,1.5 H,,,,,,,,,,,,,,,,1.5 H,,,,,,,2.0 H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
